pointID,urbanID,lat / long,admin_name,label,Valid_date,LCP_16,LCS_16,conf_2016,LCP_17,LCS_17,conf_2017,LCP_18,LCS_18,conf_2018,LCP_19,LCS_19,conf_2019,LCP_20,LCS_20,conf_2020,Comment
1243,372,25.598637881782068 /  -27.646078721482276,North West / Dr Ruth Segomotsi Mompati District Municipality,Barren,,Barren,,Low,Short_vegetation,,High,,,,,,,,,,
1244,,,,,,Barren,,High,,,,,,,,,,,,,
1245,372,25.56841855394286 /  -27.62964693410033,North West / Dr Ruth Segomotsi Mompati District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1246,372,25.569618052126245 /  -27.639876111916934,North West / Dr Ruth Segomotsi Mompati District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1247,372,25.582701054617043 /  -27.64017487168751,North West / Dr Ruth Segomotsi Mompati District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1248,372,25.58333424696664 /  -27.641383288072998,North West / Dr Ruth Segomotsi Mompati District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1249,372,25.601099305563572 /  -27.648682836497485,North West / Dr Ruth Segomotsi Mompati District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1250,372,25.609825766325162 /  -27.651937980266506,North West / Dr Ruth Segomotsi Mompati District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1251,372,25.609848061830434 /  -27.65138505173587,North West / Dr Ruth Segomotsi Mompati District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1252,372,25.575361374283084 /  -27.639095769232576,North West / Dr Ruth Segomotsi Mompati District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1253,372,25.576239817190604 /  -27.636264240063642,North West / Dr Ruth Segomotsi Mompati District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1254,372,25.605825952680224 /  -27.646502336082353,North West / Dr Ruth Segomotsi Mompati District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1255,372,25.60576798436653 /  -27.64425494915142,North West / Dr Ruth Segomotsi Mompati District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1256,372,25.59470495465293 /  -27.650845500508407,North West / Dr Ruth Segomotsi Mompati District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1257,372,25.594152026122302 /  -27.65466249101016,Free State / Lejweleputswa District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1258,372,25.62250744972116 /  -27.67019799908036,Free State / Lejweleputswa District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1259,372,25.631247287785918 /  -27.661881775615694,North West / Dr Ruth Segomotsi Mompati District Municipality,Water,,Short_vegetation,,High,Water,,High,,,,,,,,,,
1262,372,25.606757904800393 /  -27.656316817500993,North West / Dr Ruth Segomotsi Mompati District Municipality,Wetland,,Wetland,,High,,,,Short_vegetation,,High,Wetland,,High,Short_vegetation,,Low,
1263,113,29.887080219710462 /  -29.004954094711472,KwaZulu-Natal / Uthukela District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,Mining
1264,113,29.88323647460239 /  -29.002461457222605,KwaZulu-Natal / Uthukela District Municipality,Barren,,Short_vegetation,,High,,,,,,,,,,,,,Mining
1266,113,29.871245951869682 /  -29.00852583465529,KwaZulu-Natal / Uthukela District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1267,113,29.865025505900118 /  -29.007464568604565,KwaZulu-Natal / Uthukela District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1268,113,29.86090975562779 /  -28.988620407552705,KwaZulu-Natal / Uthukela District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1269,113,29.8671257424963 /  -28.994466289033774,KwaZulu-Natal / Uthukela District Municipality,Pavement,,Pavement,Short_vegetation,High,,,,,,,,,,,,,
1270,113,29.873631570933274 /  -28.99717742247428,KwaZulu-Natal / Uthukela District Municipality,Pavement,,Pavement,Short_vegetation,Low,,,,,,,,,,,,,
1271,113,29.87782758502457 /  -29.00759388253512,KwaZulu-Natal / Uthukela District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1272,113,29.881840775972663 /  -29.00882459442587,KwaZulu-Natal / Uthukela District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1273,113,29.86086962371831 /  -29.004343197867154,KwaZulu-Natal / Uthukela District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1274,113,29.857708121071415 /  -29.00651923918124,KwaZulu-Natal / Uthukela District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1275,113,29.859500679694907 /  -29.00689380366974,KwaZulu-Natal / Uthukela District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1276,113,29.861418093147883 /  -28.99991531052109,KwaZulu-Natal / Uthukela District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1277,113,29.88469460064687 /  -29.01739944575165,KwaZulu-Natal / Uthukela District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1278,113,29.867723262037455 /  -29.000561880173834,KwaZulu-Natal / Uthukela District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1279,113,29.884623255030014 /  -29.0146169666943,KwaZulu-Natal / Uthukela District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1280,113,29.885528452543866 /  -29.017631319006426,KwaZulu-Natal / Uthukela District Municipality,Wetland,,Wetland,,High,,,,,,,,,,,,,
1281,113,29.88463663233318 /  -29.00748240500878,KwaZulu-Natal / Uthukela District Municipality,Wetland,,Wetland,,High,,,,Wetland,,Low,,,,,,,
1282,396,29.91960044369325 /  -23.050087724796665,Limpopo / Vhembe District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1283,396,29.902655859690153 /  -23.056165479532513,Limpopo / Vhembe District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1284,396,29.91982339874592 /  -23.046458016539162,Limpopo / Vhembe District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1285,396,29.919502343470064 /  -23.05221471599916,Limpopo / Vhembe District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1286,396,29.90157229813417 /  -23.0423065934584,Limpopo / Vhembe District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1287,396,29.904078312926195 /  -23.03826218880292,Limpopo / Vhembe District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1288,396,29.907168469956243 /  -23.041472741561407,Limpopo / Vhembe District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1289,396,29.91072683259689 /  -23.04112047257818,Limpopo / Vhembe District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1290,396,29.909616516434575 /  -23.048125720333147,Limpopo / Vhembe District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1291,396,29.920652791541862 /  -23.046895008442394,Limpopo / Vhembe District Municipality,Pavement,,Short_vegetation,,High,,,,,,,Pavement,,High,,,,
1292,396,29.922770864542244 /  -23.045677673854804,Limpopo / Vhembe District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1293,396,29.91604654015365 /  -23.05876513544667,Limpopo / Vhembe District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1294,396,29.915573875441982 /  -23.049164690878605,Limpopo / Vhembe District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1295,396,29.913478097946864 /  -23.054957063147025,Limpopo / Vhembe District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1296,396,29.904305727079926 /  -23.043836065119734,Limpopo / Vhembe District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1297,396,29.902923405753356 /  -23.043528387147045,Limpopo / Vhembe District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1298,396,29.915863717010463 /  -23.046243979688597,Limpopo / Vhembe District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1299,396,29.915961817233633 /  -23.046484771145476,Limpopo / Vhembe District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1301,396,29.91567197566516 /  -23.03914954991256,Limpopo / Vhembe District Municipality,Wetland,,Wetland,,High,,,,,,,,,,,,,"' "" "
1302,235,18.15466809237216 /  -32.76278570278509,None,Barren,,Barren,,High,,,,,,,,,,,,,
1303,235,18.163479276053767 /  -32.790561443247,Western Cape / West Coast District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1304,235,18.153486430592995 /  -32.77462461608199,Western Cape / West Coast District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1305,235,18.153446298683516 /  -32.78137123597585,Western Cape / West Coast District Municipality,Building,,Building,Short_vegetation,High,,,,,,,,,,,,,
1306,235,18.15794553164644 /  -32.77628340167387,Western Cape / West Coast District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1307,235,18.157290043791587 /  -32.77832121085528,Western Cape / West Coast District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1308,235,18.16723383914077 /  -32.7852551129934,Western Cape / West Coast District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1309,235,18.176129745742394 /  -32.78370780492786,Western Cape / West Coast District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1310,235,18.175023888681142 /  -32.780889653062076,Western Cape / West Coast District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1311,235,18.168353073505187 /  -32.78149163170429,Western Cape / West Coast District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1312,235,18.161240807324937 /  -32.778084878499456,Western Cape / West Coast District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1313,235,18.159961045322603 /  -32.784220601549,Western Cape / West Coast District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1314,235,18.174849983740057 /  -32.78327973122672,Western Cape / West Coast District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1315,235,18.17559465361598 /  -32.78530862220604,Western Cape / West Coast District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1316,235,18.16995834988443 /  -32.78799746014128,Western Cape / West Coast District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1317,235,18.14385923141861 /  -32.781429204289545,Western Cape / West Coast District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1318,235,18.151631444554763 /  -32.76194739178703,None,Water,,Water,,High,,,,,,,,,,,,,
1320,235,18.176348241694008 /  -32.79026714257747,Western Cape / West Coast District Municipality,Wetland,,Wetland,,High,,,,,,,,,,,,,
1323,103,23.768885896410033 /  -29.064514307482362,Northern Cape / Pixley ka Seme District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1324,103,23.767124551493925 /  -29.043462891409042,Northern Cape / Pixley ka Seme District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1325,103,23.76783354856142 /  -29.04583067406842,Northern Cape / Pixley ka Seme District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1326,103,23.780698055100608 /  -29.063912328840136,Northern Cape / Pixley ka Seme District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1327,103,23.77370172554775 /  -29.069633355491714,Northern Cape / Pixley ka Seme District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1328,103,23.768876978207924 /  -29.04962090996385,Northern Cape / Pixley ka Seme District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1329,103,23.776060590005027 /  -29.05716124984523,Northern Cape / Pixley ka Seme District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1330,103,23.768538086527865 /  -29.046347929790617,Northern Cape / Pixley ka Seme District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1332,103,23.761595266187644 /  -29.058985022176085,Northern Cape / Pixley ka Seme District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1333,103,23.76228196774988 /  -29.046735871582268,Northern Cape / Pixley ka Seme District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1334,103,23.7685247092247 /  -29.05081148994512,Northern Cape / Pixley ka Seme District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1335,103,23.777817475820083 /  -29.07088636288773,Northern Cape / Pixley ka Seme District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1336,103,23.77387117138779 /  -29.050882835561968,Northern Cape / Pixley ka Seme District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1337,103,23.773153256118178 /  -29.04757864168137,Northern Cape / Pixley ka Seme District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1338,103,23.762357772467784 /  -29.052153679362206,Northern Cape / Pixley ka Seme District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1339,103,23.75623988582246 /  -29.056800062659896,Northern Cape / Pixley ka Seme District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1340,103,23.780430509037405 /  -29.047039090453907,Northern Cape / Pixley ka Seme District Municipality,Wetland,,Wetland,,Low,,,,,,,,,,,,,
1341,103,23.76361523896486 /  -29.05056623938717,Northern Cape / Pixley ka Seme District Municipality,Wetland,,Short_vegetation,,High,,,,,,,,,,,,,
1342,103,23.771195710755713 /  -29.061615891797622,Northern Cape / Pixley ka Seme District Municipality,Wetland,,Short_vegetation,,Low,,,,,,,,,,,,,
1343,,,,,,Barren,Short_vegetation,High,,,,,,,,,,,,,
1344,319,29.637317051504855 /  -24.578261787722045,Limpopo / Sekhukhune District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1345,319,29.641192010320303 /  -24.555975200656928,Limpopo / Sekhukhune District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1346,319,29.647581902129886 /  -24.559988391605028,Limpopo / Sekhukhune District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1347,319,29.641067155490806 /  -24.57185405950825,Limpopo / Sekhukhune District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1348,319,29.65487253235227 /  -24.567787359347502,Limpopo / Sekhukhune District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1349,319,29.663184296715894 /  -24.566547729254644,Limpopo / Sekhukhune District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1350,319,29.669123819319083 /  -24.56861229304239,Limpopo / Sekhukhune District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1351,319,29.638784095751433 /  -24.56090696642204,Limpopo / Sekhukhune District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1352,319,29.63481549581387 /  -24.560853457209397,Limpopo / Sekhukhune District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1353,319,29.65478780943226 /  -24.576767988869143,Limpopo / Sekhukhune District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1354,319,29.651974116667535 /  -24.577396722117683,Limpopo / Sekhukhune District Municipality,Tall_vegetation,,Tall_vegetation,Short_vegetation,High,,,,,,,,,,,,,
1356,319,29.612836586721436 /  -24.56795680518754,Limpopo / Sekhukhune District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1357,319,29.6105223132747 /  -24.570583215708012,Limpopo / Sekhukhune District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1358,319,29.615480833646128 /  -24.56900915303615,Limpopo / Sekhukhune District Municipality,Wetland,,Wetland,,High,,,,Barren,,High,Wetland,,High,,,,
1359,319,29.61661790441476 /  -24.574154955651824,Limpopo / Sekhukhune District Municipality,Wetland,,Wetland,,High,,,,Short_vegetation,,High,Wetland,,High,,,,
1360,371,19.886707796360035 /  -33.8151826015099,Western Cape / Cape Winelands District Municipality,Barren,,Short_vegetation,,Low,,,,,,,,,,Barren,,High,
1361,371,19.89024386349542 /  -33.81603874891216,Western Cape / Cape Winelands District Municipality,Barren,,Barren,,Low,Barren,,High,Barren,,Low,Barren,,High,,,,
1362,371,19.889022069806774 /  -33.81614130823639,Western Cape / Cape Winelands District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1363,371,19.897405179787256 /  -33.82490790090747,Western Cape / Cape Winelands District Municipality,Building,,Short_vegetation,,High,Barren,,High,,,,,,,,,,There are buildings around the pixel but not inside the pixel
1364,371,19.896317159130206 /  -33.82092592366674,Western Cape / Cape Winelands District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1366,371,19.892567055144262 /  -33.8181612810136,Western Cape / Cape Winelands District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1367,371,19.890435604840718 /  -33.80827099487707,Western Cape / Cape Winelands District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1368,371,19.88896410149308 /  -33.80297804192662,Western Cape / Cape Winelands District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1369,371,19.882792705635108 /  -33.80529231537335,Western Cape / Cape Winelands District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1370,371,19.879501889057668 /  -33.79731052448769,Western Cape / Cape Winelands District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1371,371,19.880915424091608 /  -33.80144411116424,Western Cape / Cape Winelands District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1372,371,19.901931167356498 /  -33.82188017129218,Western Cape / Cape Winelands District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1373,371,19.89763259394098 /  -33.82140750658051,Western Cape / Cape Winelands District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1374,371,19.897400720686193 /  -33.82195151690903,Western Cape / Cape Winelands District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1375,371,19.89434623646459 /  -33.813028855701084,Western Cape / Cape Winelands District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1376,371,19.89141214797142 /  -33.80141289745687,Western Cape / Cape Winelands District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1377,371,19.88900423340256 /  -33.80055229095355,Western Cape / Cape Winelands District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1378,371,19.87792336728475 /  -33.7986794685111,Western Cape / Cape Winelands District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1379,371,19.879903208152477 /  -33.79570524810844,Western Cape / Cape Winelands District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1380,371,19.895545734647964 /  -33.80019110376821,Western Cape / Cape Winelands District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1381,371,19.896125417784916 /  -33.79993693500817,Western Cape / Cape Winelands District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1382,371,19.885209538406077 /  -33.79677989146232,Western Cape / Cape Winelands District Municipality,Wetland,,Water,,High,Wetland,,High,Wetland,,Low,Water,,High,,,,
1383,371,19.891242702131386 /  -33.798978228281676,Western Cape / Cape Winelands District Municipality,Wetland,,Wetland,,High,,,,,,,,,,,,,
1384,,,,,,Barren,,High,,,,,,,,,,,,,
1385,257,31.020788826144866 /  -25.760703909569557,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1386,257,31.020124420087903 /  -25.76152438416339,Mpumalanga / Ehlanzeni District Municipality,Barren,,Short_vegetation,,High,,,,,,,,,,,,,
1387,257,31.0188312807824 /  -25.761301429110723,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1388,257,31.014332047819476 /  -25.765524197808336,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1389,257,31.05130245465359 /  -25.788221022170372,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1390,257,31.046589184840105 /  -25.78274078697569,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1391,,,,,,Pavement,Short_vegetation,High,,,,,,,,,,,,,
1392,257,31.018853576287665 /  -25.7645699501829,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,Tall_vegetation,High,,,,Pavement,,High,,,,,,,
1393,257,31.01984349672154 /  -25.762380531565654,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1394,257,31.01469769410586 /  -25.771022269407236,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1395,257,31.01903194032981 /  -25.771989894335828,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1396,257,31.020570330193255 /  -25.773011028477068,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1397,257,31.04792691515614 /  -25.783663820893747,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1398,257,31.042758817035192 /  -25.781866803169212,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1400,257,31.032137238325884 /  -25.747991012466183,Mpumalanga / Ehlanzeni District Municipality,Water,,Short_vegetation,,High,Water,,Low,,,,,,,,,,
1401,257,31.033675628189325 /  -25.748280854034657,Mpumalanga / Ehlanzeni District Municipality,Water,,Wetland,,Low,Water,,Low,,,,,,,,,,
1404,257,31.03357752796615 /  -25.739634657092026,Mpumalanga / Ehlanzeni District Municipality,Wetland,,Short_vegetation,,High,,,,,,,,,,,,,
1405,120,26.899616286933334 /  -33.604008493820814,Eastern Cape / Cacadu District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1406,120,26.902064333411676 /  -33.599433456139984,Eastern Cape / Cacadu District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1407,120,26.904432116071046 /  -33.5974001060596,Eastern Cape / Cacadu District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1408,120,26.895995496877934 /  -33.598011002903924,Eastern Cape / Cacadu District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1409,120,26.8912376360539 /  -33.60163179295933,Eastern Cape / Cacadu District Municipality,Building,,Building,Tall_vegetation,High,,,,,,,,,,,,,
1410,120,26.90881095330554 /  -33.58626573072915,Eastern Cape / Cacadu District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1411,120,26.892062569748795 /  -33.58940047876972,Eastern Cape / Cacadu District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1412,120,26.900084492543943 /  -33.59045728571939,Eastern Cape / Cacadu District Municipality,Pavement,,Pavement,Short_vegetation,High,,,,,,,,,,,,,
1413,120,26.88716201769105 /  -33.59120195559532,Eastern Cape / Cacadu District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1414,120,26.880901439812018 /  -33.59684271842793,Eastern Cape / Cacadu District Municipality,Pavement,,Pavement,Short_vegetation,Low,,,,,,,,,,,,,
1415,120,26.89184853289823 /  -33.580852382050274,Eastern Cape / Cacadu District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1416,120,26.89130898167076 /  -33.58214998045681,Eastern Cape / Cacadu District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1417,120,26.876723262124937 /  -33.60168976127302,Eastern Cape / Cacadu District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1418,120,26.882680621132344 /  -33.59469343172016,Eastern Cape / Cacadu District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1419,120,26.888325843066006 /  -33.591429369749044,Eastern Cape / Cacadu District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1420,120,26.880250411058213 /  -33.59541580609082,Eastern Cape / Cacadu District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1421,120,26.87901969916747 /  -33.590644567963636,Eastern Cape / Cacadu District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1422,120,26.888415025087074 /  -33.58967694303503,Eastern Cape / Cacadu District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1423,120,26.89534000902308 /  -33.592116071311274,Eastern Cape / Cacadu District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
1424,120,26.885975896810837 /  -33.589173064616,Eastern Cape / Cacadu District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1425,120,26.88868703025133 /  -33.592784936469286,Eastern Cape / Cacadu District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1426,120,26.90797264230749 /  -33.601480183523506,None,Water,,Water,,High,,,,,,,,,,,,,
1427,120,26.898684334813158 /  -33.59820720335028,Eastern Cape / Cacadu District Municipality,Water,,Water,,High,,,,,,,,,,,,,
1429,120,26.890894285272786 /  -33.596017784733036,Eastern Cape / Cacadu District Municipality,Wetland,,Wetland,,High,,,,,,,,,,,,,
1431,43,30.718158555849605 /  -27.977421143460674,KwaZulu-Natal / Zululand District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1432,43,30.72174367309657 /  -27.98894346058278,KwaZulu-Natal / Zululand District Municipality,Barren,,Pavement,,High,,,,,,,,,,,,,
1433,43,30.72156084995338 /  -27.987788553409946,KwaZulu-Natal / Zululand District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1434,43,30.720182987727863 /  -27.9859246491696,KwaZulu-Natal / Zululand District Municipality,Building,,Building,Short_vegetation,High,,,,,,,,,,,,,
1435,43,30.72922604466425 /  -27.99298340613721,KwaZulu-Natal / Zululand District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1436,43,30.706885948386482 /  -27.979753253311628,KwaZulu-Natal / Zululand District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1437,43,30.713895655242506 /  -27.98653108691287,KwaZulu-Natal / Zululand District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
1438,43,30.728704329841 /  -27.972016712983905,KwaZulu-Natal / Zululand District Municipality,Pavement,,Short_vegetation,,High,,,,,,,,,,,,,
1439,43,30.723830532389577 /  -27.98369955774393,KwaZulu-Natal / Zululand District Municipality,Pavement,,Pavement,Short_vegetation,High,,,,,,,,,,,,,
1440,43,30.720990085018542 /  -27.977982990193418,KwaZulu-Natal / Zululand District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1441,43,30.719919900765714 /  -27.98324472943648,KwaZulu-Natal / Zululand District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1442,43,30.70585589604315 /  -27.97583370348565,KwaZulu-Natal / Zululand District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
1443,43,30.71286560289916 /  -27.980823437564457,KwaZulu-Natal / Zululand District Municipality,Wetland,,Short_vegetation,,High,,,,,,,,,,,,,
1444,43,30.711782041343174 /  -27.981122197335036,KwaZulu-Natal / Zululand District Municipality,Wetland,,Short_vegetation,,High,,,,,,,,,,,,,
1445,43,30.717726023047412 /  -27.978923860515685,KwaZulu-Natal / Zululand District Municipality,Wetland,,Short_vegetation,,High,,,,,,,,,,,,,
1446,237,26.649554358957143 /  -32.77643501110968,Eastern Cape / Amathole District Municipality,Barren,,Short_vegetation,,Low,,,,,,,,,,,,,
1447,237,26.65694754850375 /  -32.76438652006328,Eastern Cape / Amathole District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1448,237,26.612534902011422 /  -32.77313081722908,Eastern Cape / Amathole District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
1449,237,26.610563979345812 /  -32.77386656890289,Eastern Cape / Amathole District Municipality,Building,,Building,,High,,,,,,,,,,,,,
1451,237,26.62314310341758 /  -32.769148839988354,Eastern Cape / Amathole District Municipality,Building,,Building,Short_vegetation,High,,,,,,,,,,,,,
